"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1110018274115227648","https://twitter.com/doshishauni_inf/status/1110018274115227648","2019-3-25
国際交流イベントの企画、運営しませんか？学生スタッフSIED新メンバー募集！
https://t.co/WQK9QzeExC","2019-03-25 03:19 +0000","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110018272831758337","https://twitter.com/doshishauni_inf/status/1110018272831758337","2019-3-25
【2018年度/2016年度学部生対象】キャンパスライフに関するアンケート調査にご協力下さい。
https://t.co/a1YtGcGT2Q","2019-03-25 03:19 +0000","54.0","1.0","0.018518518518518517","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109968761346416641","https://twitter.com/doshishauni_inf/status/1109968761346416641","【本日開催のイベント】
開催時期:03/25
【3/25  開催】エネルギ―変換研究センター　「海外客員教授講演会」
https://t.co/gAYXW7YodA","2019-03-25 00:02 +0000","73.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109615584575029249","https://twitter.com/doshishauni_inf/status/1109615584575029249","学位論文紹介【理工学研究科】
タイトル: A study on impedance measurement of small-capacitance circuit using transient waveforms 
著者: Permata, Diah
発行年月日: 2015-03-22
URL: https://t.co/5SpvWdQ3ad","2019-03-24 00:39 +0000","126.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109615582570110976","https://twitter.com/doshishauni_inf/status/1109615582570110976","学位論文紹介【理工学研究科】
タイトル: Studies in Signal Processing for Robust Speech Recognition in Noisy and Reverberant Environments 
著者: Ota, Kenko
発行年月日: 2008-03-22
URL: https://t.co/2vaYMxpNAD","2019-03-24 00:39 +0000","121.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109615579931901952","https://twitter.com/doshishauni_inf/status/1109615579931901952","学位論文紹介【理工学研究科】
タイトル: Solvent extraction and liquid membrane containing ionic liquids and deep eutectic solvents for metal separation 
著者: Ola, Pius Dore
発行年月日: 2018-09-20
URL: https://t.co/zVECojMtKx","2019-03-24 00:39 +0000","130.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109615577696366592","https://twitter.com/doshishauni_inf/status/1109615577696366592","学位論文紹介【脳科学研究科】
タイトル: Using a novel PV-Cre rat model to characterize pallidonigral cells and their terminations 
著者: Oh, Yoon Mi
発行年月日: 2017-03-22
URL: https://t.co/s1cK03BoVU","2019-03-24 00:39 +0000","77.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109615575032971264","https://twitter.com/doshishauni_inf/status/1109615575032971264","学位論文紹介【総合政策科学研究科】
タイトル: New understandings of disruptive innovation : micro- and macro-level studies 
著者: Montoya, Sebastian Juan
発行年月日: 2018-03-21
URL: https://t.co/n6uLzlL3jr","2019-03-24 00:39 +0000","94.0","1.0","0.010638297872340425","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109583123094790144","https://twitter.com/doshishauni_inf/status/1109583123094790144","【本日開催のイベント】
開催時期:03/23、03/24
大正イマジュリィ学会第9回国際シンポジウム「戦間期東アジアにおける大衆的図像の視覚文化論」が開催されます
https://t.co/LtmZ8grfk4","2019-03-23 22:30 +0000","83.0","1.0","0.012048192771084338","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109583120813031424","https://twitter.com/doshishauni_inf/status/1109583120813031424","【本日開催のイベント】
開催時期:02/26～03/24
第17回ハリス理化学館同志社ギャラリー企画展「考古学は地域に勇気を与える―森浩一の考古学２―」
https://t.co/SGLyi34kr9","2019-03-23 22:30 +0000","82.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1109300712633040897","https://twitter.com/doshishauni_inf/status/1109300712633040897","【本日開催のイベント】
開催時期:03/23、03/24
大正イマジュリィ学会第9回国際シンポジウム「戦間期東アジアにおける大衆的図像の視覚文化論」が開催されます
https://t.co/LtmZ8grfk4","2019-03-23 03:47 +0000","81.0","1.0","0.012345679012345678","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
